Transaction_ID,Payment,Order_Date,Payment_Method
POS21904,1266,03-09-2025,Alipay
POS21905,1646,24-02-2025,Alipay
POS21906,475,27-01-2024,Alipay
POS21907,649,10-09-2024,WeChat Pay
POS21908,1930,18-10-2025,Credit Card
POS21909,1488,20-03-2024,Cash
POS21910,2081,28-07-2025,Credit Card
POS21911,800,10-12-2024,Credit Card
POS21912,1370,06-02-2024,Credit Card
POS21913,809,08-01-2025,Credit Card
POS21914,1110,10-10-2024,WeChat Pay
POS21915,2575,08-09-2025,Alipay
POS21916,2135,21-03-2025,WeChat Pay
POS21917,2589,18-04-2024,Cash
POS21918,2313,10-09-2025,WeChat Pay
POS21919,1386,02-09-2025,Cash
POS21920,1027,08-11-2025,Cash
POS21921,1405,14-01-2025,Credit Card
POS21922,756,16-09-2024,Credit Card
POS21923,586,18-03-2024,Cash
POS21924,1465,12-10-2024,Cash
POS21925,2830,27-08-2024,Alipay
POS21926,311,16-02-2024,Cash
POS21927,1735,11-01-2025,Cash
POS21928,1585,13-07-2025,WeChat Pay
POS21929,2469,07-11-2025,Cash
POS21930,362,18-06-2025,Credit Card
POS21931,626,20-09-2025,Cash
POS21932,356,12-11-2024,WeChat Pay
POS21933,688,25-11-2024,Cash
POS21934,2949,11-01-2024,WeChat Pay
POS21935,2381,27-09-2024,Alipay
POS21936,1511,23-04-2024,Alipay
POS21937,1298,27-11-2025,Cash
POS21938,1077,23-08-2024,Cash
POS21939,632,28-04-2024,Alipay
POS21940,2031,23-12-2024,Cash
POS21941,2914,12-09-2025,WeChat Pay
POS21942,1154,18-06-2024,Cash
POS21943,720,16-12-2025,Credit Card
POS21944,1271,09-06-2024,Alipay
POS21945,190,18-09-2025,Credit Card
POS21946,2785,06-06-2025,Alipay
POS21947,1572,09-11-2024,Cash
POS21948,930,03-12-2025,Credit Card
POS21949,279,02-09-2025,Credit Card
POS21950,2204,16-09-2025,Credit Card
POS21951,2397,10-07-2024,Cash
POS21952,2807,17-06-2024,Cash
POS21953,394,06-10-2024,Credit Card
POS21954,1302,15-08-2024,Credit Card
POS21955,2621,18-02-2024,Cash
POS21956,1853,26-12-2024,Credit Card
POS21957,1379,27-11-2024,WeChat Pay
POS21958,984,21-11-2025,WeChat Pay
POS21959,1273,12-09-2024,Credit Card
POS21960,1670,03-05-2025,Cash
POS21961,991,22-02-2025,Alipay
POS21962,251,15-10-2024,WeChat Pay
POS21963,131,19-06-2025,WeChat Pay
POS21964,2058,17-09-2024,Cash
POS21965,1534,25-07-2025,WeChat Pay
POS21966,621,09-07-2024,Cash
POS21967,550,31-05-2024,Alipay
POS21968,2097,12-08-2024,Alipay
POS21969,2050,29-04-2025,Alipay
POS21970,2864,28-06-2024,WeChat Pay
POS21971,973,16-12-2024,Cash
POS21972,2048,23-12-2025,Cash
POS21973,1734,26-10-2024,Alipay
POS21974,1463,22-10-2025,Cash
POS21975,2309,04-02-2025,Alipay
POS21976,2382,12-06-2024,Alipay
POS21977,1539,09-09-2025,Cash
POS21978,2010,07-10-2025,Credit Card
POS21979,260,22-03-2024,WeChat Pay
POS21980,2797,22-04-2024,Cash
POS21981,2577,27-05-2024,WeChat Pay
POS21982,2463,16-04-2025,Alipay
POS21983,1862,05-10-2025,WeChat Pay
POS21984,965,24-01-2025,Cash
POS21985,1972,10-08-2024,Alipay
POS21986,768,14-06-2024,WeChat Pay
POS21987,446,22-11-2025,WeChat Pay
POS21988,2919,14-09-2024,Credit Card
POS21989,1338,24-10-2024,Alipay
POS21990,2169,25-06-2024,Cash
POS21991,1166,01-04-2024,WeChat Pay
POS21992,2332,23-05-2024,Alipay
POS21993,1758,17-08-2025,Cash
POS21994,703,18-06-2025,Credit Card
POS21995,2332,29-08-2024,Alipay
POS21996,472,27-06-2025,Cash
POS21997,33,10-06-2024,Cash
POS21998,1617,07-09-2024,Credit Card
POS21999,1688,01-11-2025,Credit Card
POS22000,1001,06-08-2024,Alipay
POS22001,1536,30-06-2025,Alipay
POS22002,2835,12-03-2024,Credit Card
POS22003,160,07-07-2024,Cash
POS22004,2825,28-06-2024,WeChat Pay
POS22005,1918,05-11-2024,WeChat Pay
POS22006,2906,31-05-2024,Alipay
POS22007,600,15-02-2024,Credit Card
POS22008,2508,30-12-2024,Cash
POS22009,1160,19-12-2025,Alipay
POS22010,519,31-12-2025,Credit Card
POS22011,1247,01-07-2024,Credit Card
POS22012,1145,20-05-2025,Cash
POS22013,2158,29-03-2024,Credit Card
POS22014,1283,31-10-2025,Credit Card
POS22015,2818,09-05-2025,Alipay
POS22016,479,26-01-2024,WeChat Pay
POS22017,2385,27-02-2024,WeChat Pay
POS22018,1124,14-06-2024,Alipay
POS22019,910,22-06-2024,Cash
POS22020,1695,16-11-2024,Alipay
POS22021,329,08-01-2025,WeChat Pay
POS22022,2801,01-08-2025,Cash
POS22023,2467,31-03-2025,Alipay
POS22024,1917,24-06-2024,WeChat Pay
POS22025,227,09-03-2025,Alipay
POS22026,1891,26-06-2024,WeChat Pay
POS22027,438,08-01-2025,Credit Card
POS22028,209,16-06-2025,WeChat Pay
POS22029,433,09-09-2024,Cash
POS22030,583,19-05-2025,Alipay
POS22031,816,22-07-2025,Cash
POS22032,712,31-12-2025,WeChat Pay
POS22033,1899,30-11-2025,Cash
POS22034,2184,27-03-2025,Cash
POS22035,2749,26-12-2024,Cash
POS22036,2670,16-02-2024,Credit Card
POS22037,1404,02-12-2024,Credit Card
POS22038,94,12-09-2024,Alipay
POS22039,279,23-10-2025,Credit Card
POS22040,1357,20-09-2024,WeChat Pay
POS22041,2681,05-10-2025,Credit Card
POS22042,2749,29-12-2024,WeChat Pay
POS22043,2465,14-11-2025,Alipay
POS22044,2246,18-01-2025,Credit Card
POS22045,2938,15-10-2025,Alipay
POS22046,2988,25-11-2025,WeChat Pay
POS22047,1064,06-09-2024,Alipay
POS22048,1644,09-05-2024,WeChat Pay
POS22049,903,02-02-2024,Alipay
POS22050,2472,01-03-2024,Alipay
POS22051,237,03-04-2025,Cash
POS22052,1193,31-05-2025,Alipay
POS22053,2210,17-10-2025,Credit Card
POS22054,2623,22-11-2025,WeChat Pay
POS22055,1080,04-12-2024,Credit Card
POS22056,1179,26-12-2025,WeChat Pay
POS22057,1426,13-06-2025,WeChat Pay
POS22058,2168,11-07-2025,Cash
POS22059,1787,28-11-2025,Cash
POS22060,794,21-10-2024,WeChat Pay
POS22061,2428,29-11-2025,Cash
POS22062,983,19-09-2024,Cash
POS22063,121,17-11-2025,Cash
POS22064,1785,14-08-2025,Cash
POS22065,1859,01-05-2024,Alipay
POS22066,587,25-07-2024,WeChat Pay
POS22067,983,26-06-2024,Cash
POS22068,34,05-07-2025,WeChat Pay
POS22069,2186,03-07-2025,Alipay
POS22070,1781,28-10-2025,Alipay
POS22071,102,26-06-2025,Credit Card
POS22072,2643,30-04-2025,Alipay
POS22073,887,12-02-2025,Credit Card
POS22074,24,14-01-2024,Alipay
POS22075,2880,17-04-2024,Alipay
POS22076,2276,05-02-2025,WeChat Pay
POS22077,1947,22-04-2025,Credit Card
POS22078,1538,14-09-2025,Alipay
POS22079,2796,23-07-2025,WeChat Pay
POS22080,20,19-05-2025,Alipay
POS22081,1092,12-06-2025,Credit Card
POS22082,1540,09-07-2025,WeChat Pay
POS22083,1285,27-04-2025,WeChat Pay
POS22084,592,02-04-2025,Credit Card
POS22085,2758,04-02-2025,Credit Card
POS22086,2630,26-11-2024,WeChat Pay
POS22087,1537,25-11-2024,WeChat Pay
POS22088,818,29-03-2025,Credit Card
POS22089,2287,21-09-2024,Alipay
POS22090,241,06-02-2024,Alipay
POS22091,163,01-03-2024,Credit Card
POS22092,200,12-07-2024,Alipay
POS22093,2079,18-08-2025,Credit Card
POS22094,1465,11-05-2025,Credit Card
POS22095,1316,06-07-2024,Cash
POS22096,2211,19-06-2025,Credit Card
POS22097,2843,12-12-2024,Credit Card
POS22098,2332,01-12-2024,Cash
POS22099,2993,16-12-2024,WeChat Pay
POS22100,1030,23-02-2025,Alipay
POS22101,2751,05-11-2025,WeChat Pay
POS22102,2183,10-02-2024,Credit Card
POS22103,1203,31-03-2025,Credit Card
POS22104,1356,30-11-2025,Cash
POS22105,2192,18-06-2025,WeChat Pay
POS22106,1784,23-07-2025,WeChat Pay
POS22107,220,05-02-2025,Cash
POS22108,2783,02-12-2025,Credit Card
POS22109,479,03-05-2025,Cash
POS22110,2781,20-10-2024,WeChat Pay
POS22111,1850,24-03-2025,Alipay
POS22112,1950,07-04-2024,Credit Card
POS22113,384,23-04-2024,WeChat Pay
POS22114,2400,01-04-2025,Cash
POS22115,2735,18-04-2024,Alipay
POS22116,199,11-02-2025,Credit Card
POS22117,2278,20-09-2025,WeChat Pay
POS22118,1561,08-11-2024,Alipay
POS22119,2656,28-03-2025,Alipay
POS22120,1854,26-02-2024,Cash
POS22121,126,19-03-2024,Cash
POS22122,2336,10-04-2024,Cash
POS22123,25,17-01-2024,Alipay
POS22124,2584,06-08-2024,Credit Card
POS22125,2192,28-08-2024,WeChat Pay
POS22126,1566,16-04-2025,WeChat Pay
POS22127,599,30-10-2025,Cash
POS22128,1003,02-10-2024,Cash
POS22129,2845,21-02-2024,Alipay
POS22130,2152,01-08-2025,Cash
POS22131,1754,21-09-2024,WeChat Pay
POS22132,2917,11-06-2024,Cash
POS22133,955,17-03-2024,Alipay
POS22134,707,22-12-2025,WeChat Pay
POS22135,1111,03-05-2024,Alipay
POS22136,2877,17-01-2024,Cash
POS22137,577,04-07-2025,Credit Card
POS22138,146,24-10-2024,Alipay
POS22139,2262,03-02-2025,Credit Card
POS22140,2143,10-12-2025,WeChat Pay
POS22141,76,03-09-2024,Alipay
POS22142,225,10-03-2025,WeChat Pay
POS22143,845,27-10-2025,Cash
POS22144,1091,16-10-2025,WeChat Pay
POS22145,2381,05-12-2025,Credit Card
POS22146,1040,30-08-2024,Alipay
POS22147,2884,14-01-2024,WeChat Pay
POS22148,346,17-12-2024,Cash
POS22149,182,07-04-2025,Cash
POS22150,803,21-09-2024,Cash
POS22151,2196,06-01-2025,Alipay
POS22152,1867,28-05-2024,WeChat Pay
POS22153,901,19-08-2025,WeChat Pay
POS22154,666,19-01-2025,Cash
POS22155,450,19-03-2025,Alipay
POS22156,145,29-04-2024,Credit Card
POS22157,2097,17-06-2024,Cash
POS22158,1401,13-01-2024,Credit Card
POS22159,490,31-12-2025,Credit Card
POS22160,2328,12-05-2025,Alipay
POS22161,1691,28-03-2025,Alipay
POS22162,521,16-05-2024,WeChat Pay
POS22163,930,18-07-2024,Credit Card
POS22164,1336,28-06-2025,Credit Card
POS22165,2160,05-02-2025,Credit Card
POS22166,1667,28-05-2025,Credit Card
POS22167,2451,27-09-2024,WeChat Pay
POS22168,1600,24-11-2025,Alipay
POS22169,1045,04-07-2025,WeChat Pay
POS22170,1063,26-12-2024,Credit Card
POS22171,2067,13-09-2024,Credit Card
POS22172,1690,27-06-2024,Cash
POS22173,949,24-08-2024,Cash
POS22174,217,05-08-2025,Credit Card
POS22175,1523,08-04-2025,WeChat Pay
POS22176,307,05-02-2025,WeChat Pay
POS22177,275,04-05-2024,Cash
POS22178,95,17-06-2024,WeChat Pay
POS22179,2566,04-02-2025,Credit Card
POS22180,1372,02-10-2025,Credit Card
POS22181,845,18-05-2025,Alipay
POS22182,147,12-11-2024,Credit Card
POS22183,123,25-10-2024,Alipay
POS22184,1666,13-02-2024,Credit Card
POS22185,1336,08-05-2025,Cash
POS22186,467,19-11-2024,Cash
POS22187,1808,03-06-2025,WeChat Pay
POS22188,2410,10-03-2025,Alipay
POS22189,2058,31-01-2025,Credit Card
POS22190,2109,05-02-2024,Credit Card
POS22191,2905,04-09-2025,Credit Card
POS22192,1132,13-01-2024,Alipay
POS22193,2094,26-10-2025,Alipay
POS22194,552,05-04-2025,Credit Card
POS22195,2862,20-10-2024,Cash
POS22196,700,30-12-2024,Cash
POS22197,597,23-11-2024,WeChat Pay
POS22198,1939,21-06-2024,Alipay
POS22199,2460,20-05-2025,Alipay
POS22200,1420,09-12-2024,Alipay
POS22201,2397,15-06-2025,Alipay
POS22202,2726,21-11-2024,WeChat Pay
POS22203,110,15-07-2024,WeChat Pay
POS22204,2403,04-12-2024,Alipay
POS22205,1638,07-10-2025,Alipay
POS22206,2164,28-06-2025,WeChat Pay
POS22207,1119,27-03-2024,Cash
POS22208,2348,09-05-2025,WeChat Pay
POS22209,505,01-08-2025,Cash
POS22210,291,18-08-2025,Cash
POS22211,1096,08-12-2024,Credit Card
POS22212,472,28-10-2024,WeChat Pay
POS22213,458,24-04-2025,WeChat Pay
POS22214,96,21-06-2024,Alipay
POS22215,2291,30-11-2024,Credit Card
POS22216,1571,13-01-2025,Cash
POS22217,2516,18-06-2025,Credit Card
POS22218,2676,20-03-2024,Alipay
POS22219,2122,03-05-2025,Credit Card
POS22220,2615,23-08-2025,WeChat Pay
POS22221,2120,16-02-2024,Credit Card
POS22222,2435,11-02-2024,Credit Card
POS22223,1922,10-12-2025,WeChat Pay
POS22224,2041,29-05-2025,WeChat Pay
POS22225,895,26-03-2024,Cash
POS22226,2566,06-09-2025,Cash
POS22227,2055,26-04-2025,WeChat Pay
POS22228,944,21-07-2024,Cash
POS22229,2914,26-09-2025,WeChat Pay
POS22230,1972,02-01-2025,Cash
POS22231,2712,24-11-2025,Alipay
POS22232,1802,22-06-2025,Credit Card
POS22233,2908,24-07-2024,Cash
POS22234,2118,28-05-2025,WeChat Pay
POS22235,2615,23-01-2025,Cash
POS22236,1450,15-07-2024,Cash
POS22237,483,24-01-2024,Alipay
POS22238,461,15-01-2024,Cash
POS22239,964,08-08-2025,Alipay
POS22240,1017,06-09-2024,Credit Card
POS22241,1874,25-06-2025,Alipay
POS22242,1149,11-01-2025,Credit Card
POS22243,2591,04-08-2025,Alipay
POS22244,646,05-07-2024,Alipay
POS22245,1454,17-12-2024,Credit Card
POS22246,1786,03-11-2024,Alipay
POS22247,1602,22-01-2025,Alipay
POS22248,2412,21-09-2024,Alipay
POS22249,1251,28-06-2024,WeChat Pay
POS22250,197,26-08-2025,WeChat Pay
POS22251,2161,26-12-2024,Credit Card
POS22252,2126,25-09-2024,Alipay
POS22253,1818,08-04-2025,Cash
POS22254,656,07-12-2025,Credit Card
POS22255,2365,23-09-2024,WeChat Pay
POS22256,2737,15-03-2024,Cash
POS22257,348,08-08-2024,Cash
POS22258,1516,28-07-2024,Cash
POS22259,183,22-12-2025,Alipay
POS22260,2450,21-05-2025,Cash
POS22261,136,08-03-2025,Cash
POS22262,1670,11-08-2025,WeChat Pay
POS22263,2763,27-12-2024,WeChat Pay
POS22264,2784,21-04-2025,WeChat Pay
POS22265,3000,15-06-2024,Credit Card
POS22266,1839,07-11-2024,Alipay
POS22267,687,30-05-2024,Alipay
POS22268,918,05-02-2025,Alipay
POS22269,806,04-07-2024,Alipay
POS22270,1802,17-07-2025,Credit Card
POS22271,1882,29-03-2025,WeChat Pay
POS22272,303,06-03-2025,WeChat Pay
POS22273,248,20-08-2025,Credit Card
POS22274,1735,07-05-2025,Alipay
POS22275,2621,26-02-2025,WeChat Pay
POS22276,1614,03-05-2025,Alipay
POS22277,2247,23-05-2024,Cash
POS22278,2470,28-05-2025,Alipay
POS22279,412,05-03-2024,Credit Card
POS22280,2481,11-05-2025,Cash
POS22281,358,12-08-2024,Cash
POS22282,2885,09-12-2025,Credit Card
POS22283,543,18-07-2025,Cash
POS22284,2047,06-03-2025,Alipay
POS22285,1369,17-10-2024,Alipay
POS22286,541,12-11-2025,Credit Card
POS22287,2220,05-04-2024,WeChat Pay
POS22288,950,29-10-2024,Alipay
POS22289,964,10-05-2025,Alipay
POS22290,2113,15-06-2025,Alipay
POS22291,1285,29-04-2025,Cash
POS22292,2900,27-09-2025,Credit Card
POS22293,62,30-01-2025,WeChat Pay
POS22294,1835,25-12-2024,WeChat Pay
POS22295,2430,27-02-2025,Alipay
POS22296,1447,09-01-2024,Cash
POS22297,1674,22-10-2024,WeChat Pay
POS22298,2731,21-05-2024,WeChat Pay
POS22299,482,12-11-2024,Credit Card
POS22300,2497,08-11-2025,WeChat Pay
POS22301,2059,01-03-2024,Alipay
POS22302,2238,12-12-2025,Credit Card
POS22303,2409,02-06-2024,WeChat Pay
POS22304,911,03-10-2025,WeChat Pay
POS22305,1511,17-08-2025,WeChat Pay
POS22306,72,08-11-2024,Cash
POS22307,305,22-12-2025,Cash
POS22308,245,02-05-2025,Alipay
POS22309,567,20-08-2025,Alipay
POS22310,2969,27-11-2024,Credit Card
POS22311,1430,01-08-2025,WeChat Pay
POS22312,1019,30-08-2024,Alipay
POS22313,1428,30-12-2024,Credit Card
POS22314,1746,05-04-2025,Cash
POS22315,2749,19-06-2024,Credit Card
POS22316,1165,04-06-2025,Cash
POS22317,74,22-12-2025,Cash
POS22318,2905,02-08-2024,WeChat Pay
POS22319,2207,02-06-2024,WeChat Pay
POS22320,1522,17-12-2024,Cash
POS22321,635,25-12-2024,Alipay
POS22322,2643,30-10-2025,Credit Card
POS22323,2630,21-10-2025,Credit Card
POS22324,2035,29-02-2024,Cash
POS22325,931,07-06-2024,Alipay
POS22326,511,10-09-2025,Credit Card
POS22327,2357,25-01-2025,WeChat Pay
POS22328,1533,03-02-2024,Cash
POS22329,721,27-09-2024,Alipay
POS22330,584,20-03-2024,Cash
POS22331,1176,17-10-2024,Credit Card
POS22332,1336,19-09-2024,Cash
POS22333,1140,15-01-2025,Alipay
POS22334,1195,02-07-2024,Cash
POS22335,196,20-09-2025,WeChat Pay
POS22336,2249,08-09-2025,WeChat Pay
POS22337,2353,25-09-2025,Credit Card
POS22338,1963,29-06-2025,WeChat Pay
POS22339,797,07-05-2025,Credit Card
POS22340,2443,26-04-2025,Alipay
POS22341,1006,16-05-2024,WeChat Pay
POS22342,1631,04-04-2025,Credit Card
POS22343,2299,20-04-2025,Cash
POS22344,2392,17-09-2025,WeChat Pay
POS22345,2084,03-07-2024,Cash
POS22346,1852,28-03-2024,Alipay
POS22347,2574,22-12-2024,WeChat Pay
POS22348,1886,07-01-2024,Credit Card
POS22349,2304,03-04-2025,Cash
POS22350,2750,23-12-2024,WeChat Pay
POS22351,1413,10-10-2024,Alipay
POS22352,2387,24-12-2024,Cash
POS22353,2556,25-06-2024,Credit Card
POS22354,1878,17-05-2024,Alipay
POS22355,1463,23-10-2024,Alipay
POS22356,2451,27-03-2025,Alipay
POS22357,908,15-10-2024,Cash
POS22358,1474,05-08-2024,Credit Card
POS22359,1958,31-12-2024,WeChat Pay
POS22360,469,26-06-2025,Cash
POS22361,37,15-06-2025,WeChat Pay
POS22362,1916,04-07-2025,Credit Card
POS22363,620,18-07-2024,WeChat Pay
POS22364,622,20-11-2024,WeChat Pay
POS22365,1656,20-03-2025,Credit Card
POS22366,652,04-07-2024,Alipay
POS22367,1088,20-06-2024,Alipay
POS22368,2143,03-03-2025,Alipay
POS22369,2525,04-07-2024,WeChat Pay
POS22370,1667,14-03-2025,Alipay
POS22371,1986,29-08-2024,Alipay
POS22372,2412,03-07-2025,Cash
POS22373,2671,29-05-2025,Credit Card
POS22374,2478,06-01-2024,Alipay
POS22375,1158,29-05-2025,Credit Card
POS22376,1918,31-08-2024,WeChat Pay
POS22377,2359,28-07-2024,Cash
POS22378,329,21-09-2024,Cash
POS22379,2413,11-11-2025,WeChat Pay
POS22380,2771,06-09-2024,WeChat Pay
POS22381,468,07-03-2025,Cash
POS22382,1542,14-10-2025,Credit Card
POS22383,1283,26-03-2024,Alipay
POS22384,1506,22-02-2025,Alipay
POS22385,902,24-08-2025,WeChat Pay
POS22386,2905,08-05-2025,WeChat Pay
POS22387,890,18-11-2024,Alipay
POS22388,2002,16-08-2024,WeChat Pay
POS22389,326,07-08-2024,Credit Card
POS22390,1066,15-11-2025,Alipay
POS22391,2866,27-05-2024,Alipay
POS22392,231,08-02-2024,Cash
POS22393,1195,27-06-2025,Alipay
POS22394,2830,19-07-2025,Credit Card
POS22395,2677,01-10-2025,Alipay
POS22396,1169,15-05-2025,Alipay
POS22397,948,09-03-2025,Credit Card
POS22398,387,02-10-2025,Alipay
POS22399,393,22-07-2024,Credit Card
POS22400,2443,07-03-2024,Cash
POS22401,529,22-08-2024,Cash
POS22402,2048,28-10-2024,WeChat Pay
POS22403,173,05-06-2024,Alipay
POS22404,2849,29-04-2024,WeChat Pay
POS22405,402,11-10-2025,WeChat Pay
POS22406,971,11-02-2025,Credit Card
POS22407,1833,14-03-2025,WeChat Pay
POS22408,1466,19-07-2025,Cash
POS22409,2733,05-02-2025,WeChat Pay
POS22410,929,29-06-2025,WeChat Pay
POS22411,857,12-09-2024,Alipay
POS22412,2958,19-10-2024,Credit Card
POS22413,1954,24-01-2024,Alipay
POS22414,879,17-11-2025,Credit Card
POS22415,2314,24-09-2024,Cash
POS22416,2846,20-12-2024,Credit Card
POS22417,1409,15-08-2024,Cash
POS22418,125,12-12-2024,Alipay
POS22419,1008,29-04-2024,WeChat Pay
POS22420,272,16-03-2025,WeChat Pay
POS22421,631,07-09-2025,Alipay
POS22422,603,02-03-2024,Cash
POS22423,77,24-03-2024,Alipay
POS22424,1651,05-05-2024,Cash
POS22425,1016,15-12-2024,WeChat Pay
POS22426,1741,01-04-2024,Cash
POS22427,1546,24-08-2025,WeChat Pay
POS22428,2466,31-03-2025,Alipay
POS22429,29,22-12-2025,Credit Card
POS22430,547,15-02-2025,Credit Card
POS22431,1437,23-01-2025,Credit Card
POS22432,1864,29-09-2024,Alipay
POS22433,1842,19-02-2024,Cash
POS22434,120,29-08-2025,Alipay
POS22435,2901,01-09-2024,Cash
POS22436,1477,29-11-2025,Credit Card
POS22437,357,17-07-2025,Alipay
POS22438,1948,26-05-2024,Alipay
POS22439,2838,21-04-2024,Credit Card
POS22440,950,13-09-2024,Credit Card
POS22441,2038,30-07-2024,Credit Card
POS22442,299,27-02-2025,Cash
POS22443,2670,30-04-2024,Credit Card
POS22444,1648,19-03-2025,Cash
POS22445,2600,20-12-2024,Cash
POS22446,1281,02-05-2024,Alipay
POS22447,1933,27-05-2025,WeChat Pay
POS22448,209,20-01-2025,WeChat Pay
POS22449,920,22-04-2025,Credit Card
POS22450,891,31-07-2025,Credit Card
POS22451,2500,19-05-2024,Credit Card
POS22452,664,03-02-2024,Credit Card
POS22453,1048,03-08-2024,Alipay
POS22454,520,17-12-2024,Credit Card
POS22455,1963,04-02-2025,Cash
POS22456,1122,20-09-2025,Alipay
POS22457,349,16-10-2025,Cash
POS22458,1676,07-09-2025,Alipay
POS22459,2286,11-06-2025,Credit Card
POS22460,627,30-11-2024,Credit Card
POS22461,2699,02-08-2025,Alipay
POS22462,1210,23-04-2024,Alipay
POS22463,1061,12-03-2024,Cash
POS22464,1361,05-10-2024,Credit Card
POS22465,321,04-06-2024,Credit Card
POS22466,2016,14-03-2024,Cash
POS22467,2564,04-07-2024,Credit Card
POS22468,2575,25-05-2025,WeChat Pay
POS22469,99,17-04-2024,Alipay
POS22470,2244,05-08-2025,WeChat Pay
POS22471,2830,28-06-2025,WeChat Pay
POS22472,170,15-10-2025,WeChat Pay
POS22473,1421,22-05-2025,Cash
POS22474,838,26-11-2025,Credit Card
POS22475,605,10-01-2024,WeChat Pay
POS22476,1885,15-03-2025,Credit Card
POS22477,1110,10-07-2025,Alipay
POS22478,954,13-03-2024,Cash
POS22479,426,05-11-2024,Cash
POS22480,2176,25-06-2024,WeChat Pay
POS22481,540,04-10-2024,WeChat Pay
POS22482,943,08-08-2025,Alipay
POS22483,968,09-01-2025,Alipay
POS22484,73,17-07-2025,Cash
POS22485,2835,18-03-2025,Cash
POS22486,1448,05-06-2025,Alipay
POS22487,2180,14-10-2024,Alipay
POS22488,52,20-03-2024,Cash
POS22489,1073,03-03-2024,Alipay
POS22490,244,25-12-2025,Cash
POS22491,1613,23-06-2025,Alipay
POS22492,73,15-02-2025,WeChat Pay
POS22493,2393,05-05-2024,Alipay
POS22494,2418,16-11-2025,WeChat Pay
POS22495,1667,28-04-2025,WeChat Pay
POS22496,2623,12-10-2025,Credit Card
POS22497,2973,24-08-2025,Credit Card
POS22498,1948,02-01-2024,Cash
POS22499,1953,25-09-2025,Credit Card
POS22500,1819,02-07-2025,WeChat Pay
POS22501,2285,11-01-2025,Alipay
POS22502,1772,24-07-2024,Credit Card
POS22503,1678,02-03-2024,Alipay
POS22504,1884,20-05-2025,Credit Card
POS22505,2669,23-08-2025,Alipay
POS22506,2918,22-04-2025,Cash
POS22507,2624,22-09-2024,Alipay
POS22508,2794,26-09-2024,WeChat Pay
POS22509,978,12-05-2024,WeChat Pay
POS22510,1280,18-08-2025,WeChat Pay
POS22511,2547,05-01-2024,WeChat Pay
POS22512,2651,11-09-2024,Alipay
POS22513,1794,01-12-2024,Cash
POS22514,72,21-04-2024,Credit Card
POS22515,1439,16-10-2025,WeChat Pay
POS22516,2766,12-05-2024,WeChat Pay
POS22517,1688,26-03-2024,WeChat Pay
POS22518,1473,15-03-2024,Credit Card
POS22519,2901,10-02-2025,WeChat Pay
POS22520,1502,16-06-2024,Credit Card
POS22521,2476,17-04-2025,Cash
POS22522,1934,04-09-2025,Alipay
POS22523,1752,18-09-2025,WeChat Pay
POS22524,738,23-06-2025,Cash
POS22525,2381,28-10-2024,WeChat Pay
POS22526,155,19-08-2024,Alipay
POS22527,2753,31-10-2024,Cash
POS22528,420,22-03-2024,Cash
POS22529,810,18-07-2024,Credit Card
POS22530,1247,26-03-2024,Alipay
POS22531,1036,20-10-2025,WeChat Pay
POS22532,226,07-07-2025,Credit Card
POS22533,683,08-09-2024,Alipay
POS22534,1701,21-10-2024,Cash
POS22535,1973,24-10-2025,WeChat Pay
POS22536,112,25-02-2024,Credit Card
POS22537,48,22-01-2024,Cash
POS22538,1860,17-07-2025,Credit Card
POS22539,1672,03-06-2025,Alipay
POS22540,2481,01-04-2025,Alipay
POS22541,1315,16-12-2024,Credit Card
POS22542,2892,16-09-2025,Cash
POS22543,1021,13-06-2024,WeChat Pay
POS22544,373,03-05-2024,Credit Card
POS22545,1607,12-08-2025,Alipay
POS22546,2474,25-11-2024,WeChat Pay
POS22547,1998,14-12-2024,Credit Card
POS22548,1056,17-07-2024,Credit Card
POS22549,1885,26-04-2025,Alipay
POS22550,1833,03-01-2025,WeChat Pay
POS22551,1013,25-11-2025,Cash
POS22552,988,04-04-2024,Alipay
POS22553,2270,10-10-2024,WeChat Pay
POS22554,287,21-08-2025,WeChat Pay
POS22555,582,14-10-2025,Alipay
POS22556,714,07-01-2024,WeChat Pay
POS22557,1175,11-09-2024,Cash
POS22558,848,10-07-2025,Credit Card
POS22559,877,10-02-2024,Alipay
POS22560,255,22-08-2025,WeChat Pay
POS22561,237,07-12-2025,Credit Card
POS22562,1380,31-07-2025,Credit Card
POS22563,1658,08-01-2025,Alipay
POS22564,781,23-12-2024,Cash
POS22565,542,29-03-2025,Cash
POS22566,902,19-02-2024,Alipay
POS22567,2957,14-10-2024,Alipay
POS22568,2785,16-03-2025,Cash
