OrderID,Customer_ID,Payment,Quantity,Category,Created_At
TB26056,C8528,1364,2,Books,2024/09/21
TB26057,C4072,714,4,Food,2024/09/26
TB26058,C9494,586,2,Home,2025/12/28
TB26059,C4807,127,5,Electronics,2025/08/25
TB26060,C7567,1034,1,Home,2024/01/29
TB26061,C9261,884,4,Clothing,2025/10/02
TB26062,C7075,452,5,Clothing,2024/04/26
TB26063,C6743,1798,1,Clothing,2025/06/26
TB26064,C7708,268,1,Food,2025/01/06
TB26065,C4831,806,5,Home,2024/02/18
TB26066,C4980,1105,3,Home,2024/12/04
TB26067,C4512,223,2,Clothing,2025/09/26
TB26068,C7506,1156,4,Clothing,2025/07/11
TB26069,C9455,1517,3,Clothing,2025/07/26
TB26070,C2522,1578,2,Books,2025/04/08
TB26071,C4266,184,5,Clothing,2024/04/08
TB26072,C9597,1591,5,Electronics,2025/04/30
TB26073,C8745,1665,3,Books,2025/03/02
TB26074,C9253,1718,5,Food,2024/09/06
TB26075,C8919,1422,5,Food,2024/12/02
TB26076,C2200,1369,4,Books,2025/07/11
TB26077,C3905,258,1,Toys,2025/05/22
TB26078,C2157,225,5,Electronics,2025/11/06
TB26079,C1740,552,5,Home,2025/06/10
TB26080,C4588,1233,4,Toys,2025/08/13
TB26081,C9860,1847,3,Home,2025/09/28
TB26082,C2602,994,2,Electronics,2025/08/26
TB26083,C9878,1527,4,Food,2024/05/16
TB26084,C5204,1169,3,Home,2025/07/19
TB26085,C7754,1497,2,Electronics,2024/02/16
TB26086,C9007,1686,4,Toys,2025/07/26
TB26087,C5291,555,1,Books,2024/03/22
TB26088,C9137,725,1,Food,2024/08/08
TB26089,C8670,227,5,Home,2025/07/20
TB26090,C9160,72,2,Food,2025/12/24
TB26091,C9928,288,2,Books,2025/09/17
TB26092,C8046,1767,2,Home,2025/08/26
TB26093,C6506,1638,4,Clothing,2024/07/07
TB26094,C5359,199,1,Clothing,2024/11/01
TB26095,C8250,79,5,Toys,2025/11/13
TB26096,C3593,1886,1,Clothing,2025/03/11
TB26097,C3768,1265,3,Home,2024/12/30
TB26098,C1950,1234,1,Clothing,2024/08/04
TB26099,C5309,1647,3,Clothing,2025/11/16
TB26100,C1030,1031,1,Home,2024/07/13
TB26101,C7567,1021,4,Toys,2025/01/26
TB26102,C2673,1997,5,Home,2024/08/06
TB26103,C4976,1238,5,Food,2025/09/03
TB26104,C6679,1797,3,Clothing,2024/04/15
TB26105,C4021,1028,5,Books,2024/07/12
TB26106,C8347,1900,3,Electronics,2025/05/27
TB26107,C4397,1645,1,Clothing,2024/06/11
TB26108,C7503,563,5,Books,2025/05/15
TB26109,C2836,1302,3,Books,2025/09/22
TB26110,C7697,730,2,Home,2024/01/04
TB26111,C2161,1370,2,Food,2025/09/23
TB26112,C2439,791,4,Books,2024/07/11
TB26113,C9144,1907,1,Toys,2024/09/12
TB26114,C8914,658,1,Electronics,2024/05/11
TB26115,C2174,610,4,Electronics,2025/06/12
TB26116,C8257,974,4,Home,2025/03/10
TB26117,C9691,326,4,Books,2024/01/29
TB26118,C9038,1717,5,Toys,2025/05/06
TB26119,C2499,990,1,Electronics,2024/09/20
TB26120,C5601,1905,2,Food,2025/09/15
TB26121,C9898,920,4,Food,2024/01/29
TB26122,C8725,350,1,Toys,2024/03/05
TB26123,C1678,1108,5,Electronics,2024/08/22
TB26124,C5467,712,1,Books,2024/07/19
TB26125,C5100,463,2,Books,2025/04/07
TB26126,C7252,795,3,Books,2024/03/25
TB26127,C2069,144,2,Food,2025/01/16
TB26128,C5615,645,4,Food,2024/03/08
TB26129,C4868,1390,3,Electronics,2024/01/25
TB26130,C5162,1016,2,Clothing,2025/09/10
TB26131,C2717,1866,4,Home,2025/08/16
TB26132,C6021,1026,5,Toys,2025/09/14
TB26133,C9078,1708,1,Food,2025/10/06
TB26134,C2625,1464,2,Home,2025/09/11
TB26135,C9093,1678,3,Books,2024/05/28
TB26136,C4170,341,1,Books,2025/11/15
TB26137,C6796,1480,1,Books,2025/08/26
TB26138,C2742,1901,1,Food,2024/02/27
TB26139,C1064,962,3,Toys,2024/12/03
TB26140,C5785,1568,1,Clothing,2024/11/23
TB26141,C7036,1553,3,Electronics,2025/04/22
TB26142,C4754,1099,4,Electronics,2025/04/03
TB26143,C1763,853,4,Books,2024/05/20
TB26144,C2290,814,3,Books,2024/01/21
TB26145,C4354,1390,5,Food,2024/12/14
TB26146,C7280,1983,2,Electronics,2024/01/18
TB26147,C1595,1359,3,Books,2024/04/15
TB26148,C4334,678,3,Food,2024/12/03
TB26149,C9435,423,3,Food,2025/09/27
TB26150,C3835,1110,2,Food,2025/01/09
TB26151,C4432,599,2,Books,2025/03/06
TB26152,C3083,65,4,Home,2024/08/31
TB26153,C4135,1426,4,Clothing,2025/09/14
TB26154,C7728,374,4,Food,2025/02/16
TB26155,C8868,443,2,Toys,2025/09/17
TB26156,C9770,1228,3,Food,2025/12/02
TB26157,C7261,1069,2,Electronics,2025/11/10
TB26158,C7692,433,1,Toys,2025/06/15
TB26159,C8944,701,5,Clothing,2024/06/16
TB26160,C5172,1252,2,Toys,2024/06/13
TB26161,C4543,482,2,Home,2025/12/26
TB26162,C3210,941,1,Toys,2024/08/24
TB26163,C8226,419,3,Electronics,2024/08/29
TB26164,C4161,1857,2,Food,2024/09/19
TB26165,C7968,1040,4,Toys,2025/01/24
TB26166,C7312,176,3,Books,2025/01/20
TB26167,C5493,886,1,Toys,2025/11/10
TB26168,C6765,1419,5,Toys,2025/09/08
TB26169,C6671,1894,1,Toys,2025/02/08
TB26170,C6748,1127,3,Food,2025/06/04
TB26171,C4630,956,2,Home,2025/10/24
TB26172,C6049,1793,1,Clothing,2024/07/28
TB26173,C5229,87,3,Electronics,2025/07/22
TB26174,C9046,370,4,Food,2025/01/01
TB26175,C5148,1734,2,Electronics,2024/10/27
TB26176,C1247,487,5,Food,2025/07/05
TB26177,C7886,867,3,Home,2025/07/06
TB26178,C8035,950,4,Electronics,2025/07/25
TB26179,C1213,906,4,Home,2025/03/05
TB26180,C4206,991,1,Toys,2024/03/31
TB26181,C9966,635,1,Clothing,2024/05/28
TB26182,C6921,702,2,Electronics,2024/06/01
TB26183,C7740,903,4,Electronics,2025/06/07
TB26184,C6486,692,1,Electronics,2024/08/26
TB26185,C8342,1589,2,Home,2024/07/16
TB26186,C4537,934,5,Books,2024/09/26
TB26187,C9731,887,5,Electronics,2025/05/08
TB26188,C8913,409,3,Food,2024/04/16
TB26189,C3111,932,4,Food,2025/03/12
TB26190,C8740,339,1,Food,2024/08/12
TB26191,C5402,1939,5,Clothing,2024/07/15
TB26192,C7423,1979,3,Clothing,2024/01/15
TB26193,C7970,1068,1,Home,2025/01/05
TB26194,C5927,1092,5,Home,2025/10/13
TB26195,C1443,967,3,Toys,2025/02/18
TB26196,C8874,1138,3,Clothing,2025/12/07
TB26197,C9268,986,3,Toys,2025/09/30
TB26198,C2517,1936,5,Home,2025/10/28
TB26199,C4551,744,3,Food,2025/04/19
TB26200,C2391,85,2,Clothing,2025/03/02
TB26201,C3818,1010,4,Electronics,2024/10/08
TB26202,C1903,448,1,Home,2025/12/13
TB26203,C1025,1241,1,Books,2025/03/01
TB26204,C1755,368,3,Food,2024/06/04
TB26205,C1669,511,3,Food,2024/10/24
TB26206,C7795,1665,3,Toys,2025/04/22
TB26207,C9800,1488,2,Toys,2025/09/15
TB26208,C3596,1180,1,Clothing,2025/10/19
TB26209,C1535,1046,5,Clothing,2024/09/14
TB26210,C3842,504,2,Books,2025/02/04
TB26211,C8847,402,5,Electronics,2024/08/02
TB26212,C9123,67,4,Food,2024/09/24
TB26213,C2592,839,5,Clothing,2025/09/12
TB26214,C3385,1421,4,Food,2024/12/27
TB26215,C8822,1508,5,Home,2025/10/27
TB26216,C5043,873,4,Books,2024/11/13
TB26217,C6934,1166,2,Electronics,2024/11/30
TB26218,C8036,1770,4,Food,2025/10/21
TB26219,C1212,712,5,Clothing,2025/06/04
TB26220,C7059,1766,3,Books,2025/05/14
TB26221,C4657,1754,4,Electronics,2025/05/03
TB26222,C5683,922,4,Food,2024/08/01
TB26223,C8048,201,5,Electronics,2024/09/02
TB26224,C6929,1984,4,Electronics,2025/08/07
TB26225,C7272,1059,3,Home,2024/11/29
TB26226,C6351,1188,2,Food,2024/08/12
TB26227,C9939,1608,4,Toys,2025/01/14
TB26228,C9947,878,3,Books,2025/08/13
TB26229,C1356,1190,4,Home,2024/07/26
TB26230,C5686,453,3,Books,2025/05/03
TB26231,C8766,1059,4,Electronics,2025/11/03
TB26232,C8524,893,5,Electronics,2025/01/24
TB26233,C9639,1995,2,Toys,2024/01/28
TB26234,C9377,549,3,Clothing,2024/01/29
TB26235,C4942,202,2,Electronics,2024/01/17
TB26236,C3887,1035,1,Toys,2025/12/05
TB26237,C7451,1872,1,Books,2025/11/23
TB26238,C7458,1645,2,Home,2024/03/23
TB26239,C2763,1245,4,Books,2024/08/15
TB26240,C2404,233,4,Electronics,2025/01/14
TB26241,C9892,1091,4,Electronics,2025/03/01
TB26242,C9564,231,4,Clothing,2025/11/01
TB26243,C9116,458,5,Electronics,2024/04/20
TB26244,C7054,598,5,Electronics,2024/10/01
TB26245,C9003,159,4,Toys,2024/01/26
TB26246,C1825,93,4,Food,2025/04/09
TB26247,C5750,883,1,Toys,2025/07/07
TB26248,C8667,1850,2,Electronics,2024/01/01
TB26249,C3325,1071,4,Home,2025/06/26
TB26250,C7833,1735,4,Electronics,2024/04/14
TB26251,C2731,1019,1,Electronics,2024/04/28
TB26252,C1925,435,4,Home,2024/08/27
TB26253,C5312,425,2,Electronics,2024/10/07
TB26254,C5883,1171,1,Toys,2024/10/17
TB26255,C5115,707,4,Clothing,2024/03/23
TB26256,C9985,1286,1,Toys,2024/09/28
TB26257,C8425,1756,3,Home,2025/10/24
TB26258,C8134,720,2,Clothing,2024/04/17
TB26259,C6577,964,3,Home,2025/03/11
TB26260,C1707,906,1,Home,2025/11/11
TB26261,C7556,1504,1,Electronics,2025/07/22
TB26262,C6768,222,3,Home,2024/07/30
TB26263,C2790,1307,5,Toys,2024/08/03
TB26264,C7111,1620,1,Home,2024/04/11
TB26265,C6689,1414,5,Toys,2025/08/23
TB26266,C6964,197,1,Electronics,2024/10/02
TB26267,C4016,1636,4,Toys,2024/05/28
TB26268,C7484,1482,5,Clothing,2024/10/30
TB26269,C4706,1594,4,Electronics,2024/12/27
TB26270,C6053,1866,1,Food,2024/02/28
TB26271,C7650,426,1,Electronics,2025/07/19
TB26272,C8252,1296,5,Clothing,2024/12/30
TB26273,C5822,1185,2,Clothing,2025/06/13
TB26274,C3582,1420,2,Home,2025/04/14
TB26275,C4553,1264,5,Clothing,2024/06/23
TB26276,C9824,749,2,Toys,2025/11/13
TB26277,C5440,1188,5,Food,2024/05/11
TB26278,C1816,886,4,Electronics,2025/07/15
TB26279,C3266,79,2,Clothing,2024/04/20
TB26280,C4326,612,5,Electronics,2024/08/17
TB26281,C9214,1270,3,Books,2024/01/19
TB26282,C1819,1936,4,Electronics,2025/04/16
TB26283,C6937,225,4,Books,2025/07/05
TB26284,C6953,202,5,Toys,2025/08/18
TB26285,C5371,717,2,Food,2025/04/01
TB26286,C5803,1938,4,Home,2025/04/09
TB26287,C7540,944,1,Home,2025/04/19
TB26288,C2573,1928,3,Clothing,2025/10/28
TB26289,C5062,1633,1,Toys,2025/11/03
TB26290,C6366,1382,3,Home,2024/09/09
TB26291,C7022,895,2,Toys,2025/11/16
TB26292,C4368,791,3,Electronics,2025/06/01
TB26293,C3614,1683,3,Home,2025/07/09
TB26294,C9900,1733,2,Food,2024/07/28
TB26295,C7056,1653,1,Clothing,2025/05/31
TB26296,C8961,689,2,Toys,2024/09/04
TB26297,C4684,1790,2,Electronics,2025/05/22
TB26298,C6422,1084,5,Clothing,2024/07/12
TB26299,C7060,1738,5,Books,2025/05/28
TB26300,C6940,784,3,Home,2025/01/04
TB26301,C6250,1417,5,Clothing,2025/03/04
TB26302,C8448,465,1,Food,2024/09/02
TB26303,C6944,1346,5,Toys,2025/02/19
TB26304,C5554,595,4,Toys,2025/12/08
TB26305,C6008,1018,5,Food,2025/12/08
TB26306,C9732,739,3,Toys,2025/03/27
TB26307,C4821,1361,3,Toys,2024/11/16
TB26308,C8218,485,1,Books,2025/01/07
TB26309,C5504,1548,4,Food,2024/05/30
TB26310,C2040,1280,2,Home,2024/03/06
TB26311,C7064,394,3,Electronics,2024/03/22
TB26312,C3499,1741,4,Home,2024/03/25
TB26313,C3489,1793,2,Toys,2024/09/23
TB26314,C1769,800,5,Toys,2024/01/03
TB26315,C1819,1852,2,Electronics,2025/02/19
TB26316,C5053,1302,1,Toys,2024/02/27
TB26317,C2248,983,2,Toys,2024/04/09
TB26318,C6650,1053,4,Toys,2025/07/18
TB26319,C2367,1591,2,Food,2024/03/14
TB26320,C6897,917,5,Home,2025/04/10
TB26321,C2345,1815,2,Electronics,2025/06/02
TB26322,C7059,396,3,Books,2024/11/18
TB26323,C8885,677,1,Toys,2024/05/05
TB26324,C9279,902,1,Electronics,2024/07/26
TB26325,C6272,252,2,Home,2025/12/29
TB26326,C2954,1712,4,Books,2025/10/10
TB26327,C1134,957,4,Home,2024/03/20
TB26328,C2636,427,3,Home,2025/05/01
TB26329,C6658,796,2,Food,2024/07/30
TB26330,C2621,1389,5,Electronics,2025/09/07
TB26331,C3203,73,1,Clothing,2024/12/20
TB26332,C6143,1259,4,Home,2024/08/25
TB26333,C8819,1624,5,Books,2024/07/01
TB26334,C2910,527,4,Toys,2024/02/27
TB26335,C7866,278,1,Electronics,2025/04/13
TB26336,C7553,843,1,Toys,2024/08/20
TB26337,C7135,1925,1,Home,2024/06/24
TB26338,C6276,442,4,Food,2025/12/07
TB26339,C4123,1521,4,Clothing,2025/07/21
TB26340,C8996,664,3,Food,2025/02/13
TB26341,C2249,598,2,Home,2025/08/01
TB26342,C8910,1334,1,Electronics,2024/04/14
TB26343,C9944,68,2,Food,2025/01/18
TB26344,C7734,278,2,Toys,2025/02/02
TB26345,C5826,1423,4,Electronics,2024/07/05
TB26346,C1110,1352,5,Clothing,2025/10/10
TB26347,C4241,1227,5,Toys,2025/03/17
TB26348,C1752,897,4,Electronics,2024/03/01
TB26349,C4568,1446,5,Food,2024/07/31
TB26350,C4038,267,3,Electronics,2025/12/12
TB26351,C6842,705,5,Toys,2024/10/12
TB26352,C4865,179,5,Books,2025/09/15
TB26353,C1576,1913,2,Toys,2025/04/17
TB26354,C7196,128,2,Toys,2025/10/08
TB26355,C6868,843,3,Electronics,2024/02/20
TB26356,C8207,942,5,Home,2025/08/13
TB26357,C4486,1113,5,Toys,2024/02/18
TB26358,C9332,147,3,Clothing,2025/12/08
TB26359,C4269,761,3,Toys,2025/08/11
TB26360,C3571,676,3,Books,2025/08/03
TB26361,C8158,319,3,Toys,2025/03/04
TB26362,C6064,1347,4,Electronics,2024/01/02
TB26363,C4905,1214,1,Clothing,2024/07/06
TB26364,C6485,590,1,Food,2024/08/14
TB26365,C4827,1023,1,Clothing,2024/01/24
TB26366,C6469,239,5,Clothing,2025/11/14
TB26367,C7059,232,5,Books,2024/02/04
TB26368,C5695,1403,4,Electronics,2025/12/05
TB26369,C9042,939,2,Food,2024/07/15
TB26370,C1349,810,1,Toys,2025/04/19
TB26371,C2324,369,5,Electronics,2025/05/27
TB26372,C9630,1221,5,Toys,2024/12/26
TB26373,C9577,341,2,Books,2024/12/15
TB26374,C8686,232,1,Clothing,2024/08/23
TB26375,C7305,649,5,Home,2025/08/20
TB26376,C9649,154,5,Electronics,2025/12/17
TB26377,C7679,1823,3,Home,2025/05/05
TB26378,C2202,1303,3,Electronics,2025/08/18
TB26379,C7159,1731,3,Books,2025/10/24
TB26380,C1397,498,3,Electronics,2025/05/25
TB26381,C9602,731,4,Clothing,2024/01/15
TB26382,C3520,372,5,Electronics,2025/05/14
TB26383,C6680,1728,2,Home,2024/02/27
TB26384,C1947,1001,1,Books,2024/06/05
TB26385,C8328,1750,1,Clothing,2025/04/03
TB26386,C7254,401,2,Toys,2025/07/28
TB26387,C2436,1025,3,Home,2024/04/23
TB26388,C9923,228,2,Clothing,2025/08/07
TB26389,C1334,284,3,Books,2025/11/22
TB26390,C7137,769,2,Electronics,2025/11/13
TB26391,C8321,1799,1,Electronics,2024/01/16
TB26392,C5326,807,5,Clothing,2025/12/22
TB26393,C3336,366,4,Toys,2024/01/28
TB26394,C2894,1474,1,Food,2025/01/02
TB26395,C4406,176,2,Electronics,2024/05/17
TB26396,C9969,1771,4,Home,2024/01/04
TB26397,C4749,825,5,Electronics,2025/12/06
TB26398,C8547,562,2,Home,2026/01/01
TB26399,C1535,328,3,Books,2024/03/09
TB26400,C8280,130,4,Clothing,2024/10/13
TB26401,C7332,839,4,Electronics,2025/03/08
TB26402,C2945,1965,5,Toys,2025/03/03
TB26403,C8240,1270,2,Books,2025/02/25
TB26404,C9376,626,2,Home,2025/11/29
TB26405,C4949,160,5,Food,2024/10/26
TB26406,C3284,1545,2,Electronics,2024/01/01
TB26407,C9426,280,2,Books,2025/10/27
TB26408,C8234,1726,3,Books,2025/02/01
TB26409,C8119,1583,5,Food,2024/01/16
TB26410,C5854,51,3,Home,2024/12/12
TB26411,C2423,803,1,Toys,2024/10/22
TB26412,C1403,584,5,Clothing,2024/05/08
TB26413,C3506,1274,1,Electronics,2024/11/24
TB26414,C2852,1018,4,Books,2024/03/28
TB26415,C2959,1323,5,Clothing,2024/04/24
TB26416,C2899,175,4,Books,2025/05/30
TB26417,C8384,740,2,Toys,2025/11/01
TB26418,C1682,1168,5,Books,2024/03/06
TB26419,C7999,53,5,Books,2024/04/22
TB26420,C9788,1760,2,Food,2025/09/20
TB26421,C4383,775,5,Toys,2025/10/18
TB26422,C3734,869,3,Clothing,2024/01/26
TB26423,C3062,1539,4,Electronics,2024/09/03
TB26424,C5624,1125,4,Books,2025/12/02
TB26425,C5428,960,5,Toys,2025/03/23
TB26426,C4617,337,5,Food,2025/12/01
TB26427,C5956,1009,4,Electronics,2025/08/27
TB26428,C6936,1683,3,Electronics,2025/01/17
TB26429,C2524,573,1,Books,2024/09/26
TB26430,C2669,1581,5,Electronics,2024/05/31
TB26431,C3208,1026,2,Clothing,2025/12/05
TB26432,C8399,1319,2,Clothing,2025/07/02
TB26433,C7149,858,2,Books,2024/05/10
TB26434,C1550,1178,1,Food,2025/07/30
TB26435,C6397,910,1,Food,2025/12/13
TB26436,C2760,578,5,Books,2024/08/06
TB26437,C8411,1212,5,Books,2024/03/23
TB26438,C5631,609,4,Home,2024/06/04
TB26439,C3506,382,2,Toys,2024/12/17
TB26440,C7426,678,5,Electronics,2025/04/29
TB26441,C6634,1938,4,Toys,2025/03/25
TB26442,C2881,85,4,Home,2025/05/01
TB26443,C1750,1971,5,Toys,2024/08/14
TB26444,C4859,491,4,Toys,2024/02/24
TB26445,C7640,1946,2,Toys,2025/10/15
TB26446,C4551,1626,2,Books,2025/08/13
TB26447,C1470,1663,5,Toys,2024/06/29
TB26448,C4708,624,4,Clothing,2024/08/28
TB26449,C2763,744,1,Clothing,2025/05/24
TB26450,C6620,1300,3,Clothing,2025/02/21
TB26451,C6609,573,4,Books,2024/04/10
TB26452,C9880,1911,1,Home,2024/04/06
TB26453,C9982,1757,4,Books,2025/09/12
TB26454,C7474,1326,1,Clothing,2025/11/28
TB26455,C4799,1900,3,Electronics,2025/10/05
TB26456,C5353,863,3,Home,2024/07/12
TB26457,C8709,1261,1,Home,2025/12/15
TB26458,C6760,769,1,Home,2025/02/22
TB26459,C8920,1321,1,Home,2024/10/29
TB26460,C8655,581,3,Electronics,2024/07/17
TB26461,C9183,672,2,Food,2025/12/16
TB26462,C2404,1238,2,Electronics,2025/11/07
TB26463,C1957,352,3,Electronics,2025/09/13
TB26464,C6243,963,3,Food,2025/09/14
TB26465,C9493,1320,5,Books,2025/06/13
TB26466,C9856,1145,3,Toys,2025/05/10
TB26467,C5234,728,3,Home,2025/03/24
TB26468,C4486,1245,1,Home,2024/09/30
TB26469,C2641,1047,2,Clothing,2025/12/23
TB26470,C6714,742,4,Home,2024/09/24
TB26471,C6704,545,4,Home,2024/05/05
TB26472,C2247,1337,4,Clothing,2025/06/25
TB26473,C3684,1850,5,Toys,2025/09/06
TB26474,C6246,1018,5,Home,2024/07/22
TB26475,C6908,162,1,Home,2024/10/09
TB26476,C2019,509,3,Clothing,2024/01/22
TB26477,C6067,885,2,Food,2024/05/02
TB26478,C6612,1119,1,Clothing,2024/08/20
TB26479,C6986,480,4,Books,2024/02/08
TB26480,C8530,1468,4,Clothing,2024/03/24
TB26481,C7630,115,2,Clothing,2025/12/03
TB26482,C8641,1221,1,Electronics,2025/03/24
TB26483,C3349,1584,2,Food,2025/11/23
TB26484,C4713,1197,5,Toys,2024/07/18
TB26485,C6985,1630,3,Toys,2025/08/15
TB26486,C1675,1486,3,Books,2025/12/03
TB26487,C5079,1796,5,Home,2024/10/22
TB26488,C6624,872,3,Toys,2024/06/06
TB26489,C3219,491,2,Electronics,2025/12/11
TB26490,C7189,1820,5,Food,2025/05/08
TB26491,C4573,1298,1,Toys,2024/08/17
TB26492,C2187,540,4,Food,2024/02/19
TB26493,C3626,1757,5,Clothing,2025/07/12
TB26494,C4142,1874,5,Home,2024/12/12
TB26495,C8874,1488,3,Clothing,2024/12/14
TB26496,C3037,256,2,Clothing,2025/03/03
TB26497,C5882,1237,1,Home,2025/01/13
TB26498,C5307,1538,1,Electronics,2024/08/18
TB26499,C3070,626,3,Books,2024/09/08
TB26500,C9756,812,4,Home,2024/01/11
TB26501,C7678,1773,3,Clothing,2025/01/17
TB26502,C4534,1370,3,Books,2024/04/23
TB26503,C2323,797,1,Books,2024/01/18
TB26504,C3924,1179,1,Clothing,2025/04/02
TB26505,C8940,1546,4,Books,2025/01/17
TB26506,C2400,403,1,Food,2024/07/08
TB26507,C8204,1602,2,Home,2024/12/13
TB26508,C5790,443,1,Food,2025/04/25
TB26509,C4193,1151,2,Clothing,2025/02/28
TB26510,C7838,1271,1,Books,2024/12/19
TB26511,C6240,211,3,Electronics,2025/09/20
TB26512,C8866,423,1,Books,2024/10/05
TB26513,C6421,621,4,Home,2024/03/30
TB26514,C8432,947,2,Clothing,2025/05/08
TB26515,C4462,1522,5,Electronics,2025/09/29
TB26516,C2262,597,5,Electronics,2025/04/04
TB26517,C9605,955,4,Food,2025/10/06
TB26518,C1993,1563,5,Electronics,2024/12/12
TB26519,C2508,752,4,Electronics,2025/07/24
TB26520,C2007,280,2,Books,2025/08/24
TB26521,C9866,1638,1,Clothing,2024/04/04
TB26522,C2778,1742,5,Toys,2024/08/12
TB26523,C1346,640,2,Home,2025/12/06
TB26524,C4586,59,2,Food,2025/10/02
TB26525,C3421,1058,1,Clothing,2025/11/16
TB26526,C1094,369,5,Clothing,2024/06/10
TB26527,C1371,1360,2,Books,2024/10/22
TB26528,C4036,1331,1,Home,2024/06/21
TB26529,C3712,1430,2,Electronics,2025/07/14
TB26530,C6321,395,4,Food,2025/10/27
TB26531,C3150,1676,5,Home,2024/03/17
TB26532,C3027,1315,3,Clothing,2024/06/20
TB26533,C1371,754,3,Books,2025/04/24
TB26534,C8257,1154,1,Food,2024/12/14
TB26535,C4796,1117,5,Home,2025/04/22
TB26536,C4731,722,3,Food,2025/12/26
TB26537,C4053,103,5,Electronics,2025/11/10
TB26538,C8785,1183,3,Food,2024/12/20
TB26539,C3512,375,4,Home,2024/08/12
TB26540,C8717,1699,3,Toys,2025/02/20
TB26541,C8359,1498,2,Food,2024/09/06
TB26542,C1497,1350,5,Electronics,2025/05/31
TB26543,C6488,1443,2,Food,2025/07/13
TB26544,C9813,1916,3,Clothing,2024/10/29
TB26545,C8487,1510,4,Electronics,2024/03/11
TB26546,C5552,735,3,Food,2025/12/31
TB26547,C8243,1633,4,Toys,2024/03/10
TB26548,C9633,1598,3,Food,2024/12/17
TB26549,C4036,1411,4,Home,2024/09/19
TB26550,C8233,1547,3,Books,2024/07/27
TB26551,C7512,1837,4,Food,2025/08/31
TB26552,C1015,1272,2,Clothing,2024/07/12
TB26553,C3125,1384,1,Home,2024/12/08
TB26554,C3631,950,1,Books,2024/05/20
TB26555,C8855,1952,2,Home,2025/12/30
TB26556,C7067,1035,3,Clothing,2025/02/08
TB26557,C8650,540,2,Home,2024/08/21
TB26558,C6708,1266,4,Home,2025/10/20
TB26559,C8355,1627,3,Toys,2024/03/29
TB26560,C2856,1058,5,Toys,2025/12/08
TB26561,C6435,168,4,Books,2025/07/11
TB26562,C2244,630,1,Books,2024/06/14
TB26563,C8582,1033,1,Home,2025/03/09
TB26564,C6613,202,1,Electronics,2024/06/15
TB26565,C2946,571,4,Food,2024/01/25
TB26566,C7728,1699,5,Books,2024/09/10
TB26567,C1695,1003,4,Home,2024/02/15
TB26568,C1384,1110,3,Food,2025/01/25
TB26569,C9212,330,3,Food,2024/12/19
TB26570,C6206,1958,5,Food,2024/10/10
TB26571,C9871,630,5,Toys,2024/10/07
TB26572,C8980,650,1,Books,2025/05/01
TB26573,C3888,1901,5,Toys,2025/06/15
TB26574,C8406,407,2,Electronics,2024/05/02
TB26575,C8700,102,3,Toys,2025/12/16
TB26576,C1746,899,3,Food,2024/02/23
TB26577,C6678,165,3,Toys,2024/07/16
TB26578,C2779,89,1,Home,2025/07/08
TB26579,C3337,1462,4,Clothing,2025/01/01
TB26580,C3645,685,2,Food,2025/11/09
TB26581,C7804,1889,2,Books,2024/04/06
TB26582,C7763,272,1,Food,2024/03/05
TB26583,C6410,672,2,Electronics,2024/08/31
TB26584,C5002,1454,4,Electronics,2025/05/27
TB26585,C1115,1995,3,Books,2025/05/19
TB26586,C6070,723,5,Books,2025/08/24
TB26587,C6820,1886,1,Books,2024/07/26
TB26588,C1320,467,2,Clothing,2024/06/26
TB26589,C6084,474,2,Food,2025/12/24
TB26590,C6903,856,3,Toys,2025/01/28
TB26591,C4355,1309,3,Clothing,2025/06/30
TB26592,C7955,1630,4,Food,2025/08/18
TB26593,C3478,1847,1,Books,2024/02/28
TB26594,C6289,1776,3,Electronics,2025/10/01
TB26595,C3960,1743,5,Toys,2024/02/03
TB26596,C8654,1567,1,Electronics,2025/05/14
TB26597,C2323,881,3,Books,2024/05/25
TB26598,C6575,70,5,Home,2024/07/28
TB26599,C5274,1160,3,Food,2025/04/19
TB26600,C4805,690,5,Toys,2025/05/24
TB26601,C7348,1403,5,Home,2025/12/25
TB26602,C2287,976,1,Home,2025/02/12
TB26603,C6712,208,3,Books,2025/12/22
TB26604,C4922,184,3,Clothing,2024/03/02
TB26605,C4495,657,3,Electronics,2025/01/09
TB26606,C7243,1588,5,Home,2024/05/15
TB26607,C8790,95,4,Home,2025/05/15
TB26608,C1679,1093,1,Electronics,2024/04/11
TB26609,C4027,1063,1,Books,2024/03/06
TB26610,C9142,866,4,Food,2025/07/14
TB26611,C1363,1322,5,Books,2024/12/03
TB26612,C5500,1582,3,Books,2025/06/20
TB26613,C3088,1064,1,Food,2024/10/20
TB26614,C5986,167,2,Clothing,2024/01/27
TB26615,C9839,429,1,Books,2025/01/13
TB26616,C6109,1686,5,Home,2025/04/20
TB26617,C6925,587,3,Books,2024/06/10
TB26618,C3646,84,2,Toys,2025/09/29
TB26619,C2114,571,3,Home,2024/09/08
TB26620,C6610,974,2,Clothing,2024/08/26
TB26621,C9969,1103,4,Books,2025/05/29
TB26622,C1270,1477,3,Electronics,2025/01/15
TB26623,C3353,795,1,Food,2025/08/20
TB26624,C5387,1755,5,Electronics,2025/03/26
TB26625,C6133,1575,2,Toys,2025/09/24
TB26626,C4661,1555,3,Electronics,2024/02/29
TB26627,C4223,1466,4,Clothing,2024/05/07
TB26628,C6373,1960,4,Home,2025/05/30
